State,Year,Quarter,Product Name,Units Reimbursed,percent
KS,1998,4,PREDNISONE,1468.0,0.0
PA,1998,2,PREDNISONE,8270.0,0.0
UT,1998,2,PREDNISONE,761.0,0.0
TX,1998,3,PREDNISONE,6309.0,0.0
TX,1998,1,PREDNISONE,12818.0,0.0
PA,1998,2,PREDNISONE,864.0,0.0
PA,1998,4,CHLORHEXID,398106.0,0.0
LA,1998,4,PREDNISONE,895.0,0.0
NJ,1998,3,PREDNISONE,1429.0,-88.02179379715004
OK,1998,2,PREDNISONE,1535.0,0.0
KY,1998,4,PREDNISONE,91581.0,0.0
IA,1998,3,PREDNISONE,1055.0,0.0
PA,1998,4,PREDNISONE,4247.0,0.0
NJ,1998,3,PREDNISONE,1338.0,-88.7845766974015
NV,1998,3,PREDNISONE,711.0,0.0
OR,1998,2,PREDNISONE,2957.0,0.0
FL,1998,3,PREDNISONE,480.0,0.0
NH,1998,3,PREDNISONE,697.0,0.0
TX,1998,2,PREDNISONE,13412.0,0.0
PA,1998,2,PREDNISONE,54103.0,0.0
IA,1998,4,PREDNISONE,3922.0,1030.2593659942363
CA,1998,2,PREDNISONE,45792.0,0.0
CA,1998,2,PREDNISONE,21894.0,0.0
WV,1998,3,PREDNISONE,3843.0,0.0
KS,1998,2,PREDNISONE,1017.0,0.0
MT,1998,1,CHLORHEXID,45821.96,172.94472242077674
KY,1998,1,PREDNISONE,545.0,0.0
MS,1998,2,PREDNISONE,11207.0,0.0
MN,1998,1,PREDNISONE,788.0,0.0
MN,1998,1,PREDNISONE,2030.0,0.0
KY,1998,1,PREDNISONE,3420.0,0.0
IA,1998,2,PREDNISONE,424.0,0.0
MS,1998,1,PREDNISONE,1031.0,0.0
NY,1998,2,PREDNISONE,11164.0,0.0
PA,1998,2,PREDNISONE,7073.0,0.0
MA,1998,1,PREDNISONE,3093.0,0.0
OK,1998,3,PREDNISONE,1975.0,0.0
VA,1998,3,PREDNISONE,7145.0,0.0
TX,1998,4,PREDNISONE,922.0,0.0
IL,1998,1,PREDNISONE,1290.0,0.0
OH,1998,3,PREDNISONE,488.0,0.0
OH,1998,1,PREDNISONE,3470.0,0.0
NJ,1998,3,PREDNISONE,1367.0,-88.5414920368818
CT,1998,1,PREDNISONE,0.843,0.0
NC,1998,4,PREDNISONE,171848.0,1051.0247823174816
LA,1998,3,PREDNISONE,5348.0,0.0
VA,1998,1,PREDNISONE,1870.0,0.0
FL,1998,2,PREDNISONE,4985.0,0.0
MS,1998,3,PREDNISONE,2684.0,0.0
KY,1998,2,PREDNISONE,12033.0,0.0
WV,1998,4,PREDNISONE,1521.0,0.0
MT,1998,1,PREDNISONE,205.0,0.0
SC,1998,4,PREDNISONE,8541.0,0.0
ID,1998,3,PREDNISONE,441.0,0.0
NC,1998,3,PREDNISONE,25516.0,0.0
SC,1998,4,PREDNISONE,3709.0,0.0
MT,1998,1,PREDNISONE,7136.0,0.0
MI,1998,3,PREDNISONE,2047.0,-73.25581395348837
OH,1998,1,PREDNISONE,34240.0,0.0
WV,1998,1,PREDNISONE,1455.0,0.0
MA,1998,1,PREDNISONE,1926.0,0.0
MA,1998,3,PREDNISONE,1193.0,0.0
MO,1998,3,PREDNISONE,8956.0,0.0
DE,1998,1,PREDNISONE,976.0,0.0
WI,1998,1,PREDNISONE,871.9,0.0
NE,1998,3,PREDNISONE,1884.0,0.0
NE,1998,3,PREDNISONE,2781.0,0.0
SC,1998,1,PREDNISONE,405.0,0.0
NJ,1998,2,PREDNISONE,2295.0,0.0
DE,1998,1,PREDNISONE,369.0,0.0
NY,1998,1,PREDNISONE,1506.0,0.0
MS,1998,2,CHLORHEXID,41398.0,0.0
KY,1998,4,PREDNISONE,1536.0,0.0
WI,1998,1,PREDNISONE,7431.0,0.0
IN,1998,2,PREDNISONE,3414.0,0.0
SC,1998,2,PREDNISONE,1090.0,0.0
MN,1998,4,PREDNISONE,301.0,0.0
MI,1998,1,PREDNISONE,1990.0,0.0
IN,1998,2,PREDNISONE,833.0,0.0
WI,1998,4,PREDNISONE,940.0,0.0
PA,1998,2,PREDNISONE,29887.0,0.0
MI,1998,2,PREDNISONE,6197.0,0.0
KY,1998,1,PREDNISONE,9981.0,0.0
MT,1998,3,PREDNISONE,191.0,0.0
NY,1998,3,CHLORHEXID,2363262.0,0.0
CA,1998,2,PREDNISONE,644.0,0.0
GA,1998,4,PREDNISONE,1679.0,0.0
LA,1998,1,PREDNISONE,3973.0,0.0
TX,1998,3,PREDNISONE,5032.0,0.0
NY,1998,2,PREDNISONE,923.0,0.0
NC,1998,2,PREDNISONE,887.0,0.0
ME,1998,4,PREDNISONE,357.0,0.0
IN,1998,2,PREDNISONE,9995.0,0.0
NM,1998,2,CHLORHEXID,11958.0,-90.51196961291248
GA,1998,2,PREDNISONE,4154.0,0.0
MS,1998,3,PREDNISONE,1547.0,0.0
LA,1998,3,PREDNISONE,1793.0,0.0
WI,1998,1,PREDNISONE,1258.0,0.0
OH,1998,1,PREDNISONE,5844.0,0.0
PA,1998,1,PREDNISONE,903.0,0.0
KY,1998,1,PREDNISONE,416.0,0.0
ME,1998,2,PREDNISONE,1243.0,0.0
IL,1998,2,PREDNISONE,15959.0,0.0
WI,1998,3,PREDNISONE,23704.0,0.0
MS,1998,1,PREDNISONE,2337.0,0.0
ME,1998,4,PREDNISONE,6131.0,0.0
NC,1998,1,PREDNISONE,4105.0,0.0
FL,1998,1,PREDNISONE,3846.0,0.0
IA,1998,4,PREDNISONE,834.0,140.34582132564842
CO,1998,3,PREDNISONE,11453.0,698.1184668989547
WI,1998,4,PREDNISONE,11523.0,0.0
CA,1998,4,PREDNISONE,9052.0,0.0
TX,1998,2,CHLORHEXID,477156.376,-20.282615610799255
MA,1998,2,PREDNISONE,3510.0,0.0
OH,1998,4,PREDNISONE,3864.0,0.0
OR,1998,4,PREDNISONE,7615.0,0.0
OR,1998,4,PREDNISONE,952.0,0.0
SD,1998,3,PREDNISONE,1507.0,0.0
CA,1998,1,PREDNISONE,16243.0,0.0
PA,1998,2,PREDNISONE,671.0,0.0
ND,1998,3,PREDNISONE,3931.0,0.0
TX,1998,3,PREDNISONE,6439.0,0.0
VA,1998,2,PREDNISONE,1770.0,0.0
NC,1998,2,PREDNISONE,5321.0,0.0
WV,1998,2,PREDNISONE,5086.0,0.0
VA,1998,3,PREDNISONE,279.0,0.0
LA,1998,4,PREDNISONE,670.0,0.0
MS,1998,2,PREDNISONE,2733.0,0.0
NY,1998,2,PREDNISONE,5633.0,0.0
MO,1998,2,PREDNISONE,986.0,0.0
KY,1998,2,PREDNISONE,1780.0,0.0
MS,1998,2,PREDNISONE,7137.0,0.0
CA,1998,2,PREDNISONE,19048.0,0.0
DE,1998,2,PREDNISONE,562.0,0.0
MI,1998,4,PREDNISONE,1092.0,0.0
NY,1998,3,PREDNISONE,4748.0,0.0
NM,1998,2,PREDNISONE,2033.0,0.0
RI,1998,2,PREDNISONE,833.0,0.0
WI,1998,4,PREDNISONE,772.0,0.0
MI,1998,2,PREDNISONE,520.0,0.0
CO,1998,1,PREDNISONE,4848.0,0.0
MO,1998,3,PREDNISONE,2311.0,0.0
FL,1998,4,PREDNISONE,9352.0,0.0
MO,1998,4,PREDNISONE,737.0,0.0
WV,1998,3,PREDNISONE,270.0,0.0
TX,1998,2,PREDNISONE,245.0,0.0
NE,1998,2,PREDNISONE,530.0,0.0
VA,1998,1,PREDNISONE,5894.0,0.0
GA,1998,2,PREDNISONE,5195.0,0.0
NM,1998,3,PREDNISONE,1545.0,0.0
NY,1998,1,PREDNISONE,1889.0,0.0
UT,1998,3,PREDNISONE,536.0,0.0
CO,1998,2,CHLORHEXID,206922.0,0.0
GA,1998,2,PREDNISONE,2033.0,0.0
TX,1998,2,PREDNISONE,1463.0,0.0
MO,1998,4,PREDNISONE,3027.0,0.0
FL,1998,2,PREDNISONE,40415.0,0.0
SD,1998,4,PREDNISONE,1123.0,0.0
MN,1998,2,PREDNISONE,3040.0,0.0
OH,1998,3,PREDNISONE,66983.0,0.0
ME,1998,2,CHLORHEXID,24337.0,0.0
MD,1998,2,PREDNISONE,7713.0,0.0
CA,1998,4,PREDNISONE,63539.0,0.0
LA,1998,2,PREDNISONE,5971.0,0.0
FL,1998,4,PREDNISONE,3851.0,0.0
IA,1998,4,PREDNISONE,5583.0,1508.9337175792507
KS,1998,2,PREDNISONE,1507.0,0.0
NY,1998,1,PREDNISONE,1775.0,0.0
MI,1998,4,PREDNISONE,316.0,0.0
MO,1998,3,PREDNISONE,673.0,0.0
VA,1998,2,PREDNISONE,4086.0,0.0
IL,1998,3,PREDNISONE,1385.0,0.0
IL,1998,1,PREDNISONE,3664.0,0.0
IA,1998,3,PREDNISONE,3923.0,0.0
FL,1998,1,PREDNISONE,16978.0,0.0
IL,1998,3,PREDNISONE,4499.0,0.0
MD,1998,1,PREDNISONE,4101.0,0.0
WI,1998,1,PREDNISONE,1940.0,0.0
MN,1998,3,PREDNISONE,4090.0,0.0
VA,1998,3,PREDNISONE,1148.0,0.0
WY,1998,1,PREDNISONE,1278.0,0.0
CO,1998,4,CHLORHEXID,226899.0,524.3780957622454
UT,1998,1,CHLORHEXID,81153.0,56.77051767690793
MA,1998,3,PREDNISONE,10790.0,0.0
GA,1998,4,PREDNISONE,11617.0,0.0
VA,1998,3,PREDNISONE,2339.0,0.0
KY,1998,4,CHLORHEXID,270549.0,0.0
OH,1998,3,PREDNISONE,777.0,0.0
MA,1998,3,PREDNISONE,1857.0,0.0
VA,1998,4,PREDNISONE,4752.0,0.0
MO,1998,1,PREDNISONE,505.0,0.0
SC,1998,4,PREDNISONE,1608.0,0.0
GA,1998,4,PREDNISONE,10269.0,0.0
OK,1998,1,PREDNISONE,1230.0,0.0
OH,1998,3,PREDNISONE,21466.0,0.0
OR,1998,3,PREDNISONE,512.0,0.0
FL,1998,3,PREDNISONE,2687.0,0.0
WV,1998,1,PREDNISONE,7823.0,0.0
NE,1998,3,PREDNISONE,816.0,0.0
MN,1998,2,PREDNISONE,945.0,0.0
FL,1998,4,PREDNISONE,2671.0,0.0
ME,1998,2,PREDNISONE,1744.0,0.0
MO,1998,1,PREDNISONE,10718.0,0.0
IA,1998,4,PREDNISONE,2647.0,662.8242074927954
MN,1998,2,PREDNISONE,606.0,0.0
ME,1998,2,PREDNISONE,59170.0,0.0
TX,1998,1,PREDNISONE,3093.0,0.0
KS,1998,1,PREDNISONE,6770.0,0.0
OH,1998,3,PREDNISONE,7982.0,0.0
NJ,1998,2,PREDNISONE,4926.0,0.0
OK,1998,1,PREDNISONE,373.0,0.0
IN,1998,2,PREDNISONE,6886.0,0.0
WI,1998,3,PREDNISONE,638.0,0.0
NE,1998,4,PREDNISONE,2633.0,0.0
PA,1998,4,PREDNISONE,40513.0,0.0
OK,1998,4,PREDNISONE,4286.0,0.0
TX,1998,2,PREDNISONE,1851.0,0.0
NJ,1998,2,PREDNISONE,961.0,0.0
WA,1998,4,PREDNISONE,782.0,0.0
PA,1998,2,PREDNISONE,1895.0,0.0
CT,1998,2,PREDNISONE,2.162,0.0
OK,1998,4,PREDNISONE,1467.0,0.0
MI,1998,4,PREDNISONE,403.0,0.0
KY,1998,4,PREDNISONE,5272.0,0.0
OK,1998,1,PREDNISONE,2721.0,0.0
KY,1998,3,PREDNISONE,10554.0,0.0
MS,1998,4,PREDNISONE,667.0,0.0
NJ,1998,1,PREDNISONE,675.0,0.0
MS,1998,2,PREDNISONE,696.0,0.0
KS,1998,3,PREDNISONE,8154.0,0.0
NY,1998,2,PREDNISONE,823.0,0.0
ND,1998,3,PREDNISONE,341.0,0.0
TX,1998,4,PREDNISONE,2713.0,0.0
GA,1998,2,PREDNISONE,1749.0,0.0
NE,1998,1,PREDNISONE,932.0,0.0
UT,1998,2,PREDNISONE,770.0,0.0
OK,1998,4,PREDNISONE,1975.0,0.0
UT,1998,1,PREDNISONE,6490.0,0.0
ME,1998,3,PREDNISONE,842.0,0.0
CO,1998,3,PREDNISONE,24519.0,1608.6411149825785
MA,1998,2,PREDNISONE,2879.0,0.0
KY,1998,3,PREDNISONE,39383.0,0.0
NJ,1998,2,PREDNISONE,5982.0,0.0
NM,1998,2,PREDNISONE,4804.0,0.0
MN,1998,4,CHLORHEXID,61294.0,0.0
NV,1998,2,CHLORHEXID,8556.0,0.0
MI,1998,4,PREDNISONE,8367.0,0.0
IA,1998,1,PREDNISONE,420.0,0.0
MA,1998,1,CHLORHEXID,1226963.0,31.679191055418542
TX,1998,3,CHLORHEXID,1004069.922,61.47257162280933
MI,1998,2,PREDNISONE,27191.0,0.0
CA,1998,2,PREDNISONE,4621.0,0.0
MT,1998,1,PREDNISONE,1252.0,0.0
PA,1998,2,PREDNISONE,1673.0,0.0
CT,1998,4,PREDNISONE,2.29,0.0
MT,1998,4,PREDNISONE,455.0,0.0
IN,1998,2,PREDNISONE,1249.0,0.0
MT,1998,1,PREDNISONE,465.0,0.0
FL,1998,1,PREDNISONE,6794.0,0.0
WV,1998,4,PREDNISONE,2248.0,0.0
PA,1998,1,PREDNISONE,2606.0,0.0
MO,1998,1,PREDNISONE,25794.0,0.0
MS,1998,3,PREDNISONE,1646.0,0.0
CO,1998,4,PREDNISONE,584.0,0.0
NC,1998,2,PREDNISONE,1900.0,0.0
KY,1998,1,PREDNISONE,521.5,0.0
MO,1998,2,PREDNISONE,2357.0,0.0
OH,1998,1,PREDNISONE,8291.0,0.0
DC,1998,4,PREDNISONE,636.0,0.0
NC,1998,3,PREDNISONE,6732.0,0.0
OH,1998,1,PREDNISONE,2944.0,0.0
UT,1998,2,PREDNISONE,704.0,0.0
NJ,1998,3,PREDNISONE,9963.0,-16.487845766974015
KY,1998,4,PREDNISONE,18790.0,0.0
IA,1998,1,CHLORHEXID,60966.0,0.0
RI,1998,2,PREDNISONE,1352.0,0.0
WA,1998,4,PREDNISONE,744.0,0.0
GA,1998,3,PREDNISONE,1413.0,0.0
KY,1998,4,PREDNISONE,7209.0,0.0
GA,1998,2,PREDNISONE,28732.0,0.0
MI,1998,3,PREDNISONE,1860.0,-75.69898092500654
NH,1998,4,PREDNISONE,1571.0,0.0
CO,1998,4,PREDNISONE,206.0,0.0
WV,1998,1,PREDNISONE,2558.0,0.0
DE,1998,1,PREDNISONE,521.0,0.0
WI,1998,4,PREDNISONE,1298.0,0.0
DE,1998,4,PREDNISONE,1080.0,0.0
HI,1998,1,PREDNISONE,4547.0,0.0
KS,1998,3,PREDNISONE,6846.0,0.0
NY,1998,3,PREDNISONE,3421.0,0.0
PA,1998,3,PREDNISONE,9941.0,0.0
CO,1998,1,PREDNISONE,1388.0,0.0
VA,1998,4,PREDNISONE,177.0,0.0
MD,1998,2,PREDNISONE,17119.0,0.0
NE,1998,2,PREDNISONE,2788.0,0.0
CA,1998,3,PREDNISONE,605.0,0.0
CT,1998,3,PREDNISONE,646.0,0.0
FL,1998,1,PREDNISONE,2184.0,0.0
NC,1998,4,PREDNISONE,6449.0,-56.80509042196918
LA,1998,3,PREDNISONE,7974.0,0.0
GA,1998,3,PREDNISONE,488.0,0.0
WA,1998,3,PREDNISONE,23911.0,0.0
UT,1998,3,PREDNISONE,4821.0,0.0
MN,1998,3,PREDNISONE,4174.0,0.0
CA,1998,4,PREDNISONE,2337.0,0.0
LA,1998,1,PREDNISONE,797.0,0.0
MI,1998,1,PREDNISONE,27411.0,0.0
NY,1998,1,PREDNISONE,4532.0,0.0
IL,1998,1,PREDNISONE,4729.0,0.0
WV,1998,2,PREDNISONE,1223.0,0.0
NC,1998,3,PREDNISONE,7278.0,0.0
NM,1998,4,PREDNISONE,3349.0,0.0
FL,1998,4,PREDNISONE,15111.0,0.0
NY,1998,3,PREDNISONE,64978.0,0.0
NY,1998,3,PREDNISONE,87404.0,0.0
MO,1998,1,PREDNISONE,4865.0,0.0
FL,1998,2,PREDNISONE,925.0,0.0
KS,1998,2,PREDNISONE,928.0,0.0
OH,1998,2,PREDNISONE,1048.0,0.0
NM,1998,1,PREDNISONE,1032.0,-74.97575169738118
NH,1998,2,PREDNISONE,1271.0,0.0
WY,1998,1,CHLORHEXID,16646.0,0.0
NE,1998,1,PREDNISONE,8230.0,0.0
LA,1998,3,PREDNISONE,3066.0,0.0
MI,1998,3,PREDNISONE,565.0,-92.61823882937026
IA,1998,1,PREDNISONE,2828.0,0.0
GA,1998,3,PREDNISONE,6761.0,0.0
CA,1998,2,CHLORHEXID,57745.0,166.90547723596026
ND,1998,2,PREDNISONE,1060.0,0.0
VA,1998,2,PREDNISONE,8487.0,0.0
NJ,1998,1,PREDNISONE,328.0,0.0
FL,1998,1,PREDNISONE,869.0,0.0
OH,1998,2,PREDNISONE,6494.0,0.0
OR,1998,1,PREDNISONE,27926.5,0.0
GA,1998,3,PREDNISONE,35654.0,0.0
UT,1998,1,PREDNISONE,791.0,0.0
MO,1998,1,PREDNISONE,2602.0,0.0
VA,1998,2,PREDNISONE,235.0,0.0
NY,1998,4,PREDNISONE,3418.0,0.0
MT,1998,1,PREDNISONE,12014.0,0.0
RI,1998,4,PREDNISONE,1928.0,0.0
FL,1998,2,PREDNISONE,1881.0,0.0
IL,1998,2,PREDNISONE,1894.0,0.0
MT,1998,3,PREDNISONE,589.0,0.0
SC,1998,2,PREDNISONE,2661.0,0.0
CA,1998,4,PREDNISONE,5835.0,0.0
WA,1998,4,PREDNISONE,4537.0,0.0
CT,1998,3,PREDNISONE,3634.0,0.0
IA,1998,4,PREDNISONE,518.0,49.279538904899134
WA,1998,2,PREDNISONE,5023.0,0.0
MO,1998,1,PREDNISONE,2328.0,0.0
PA,1998,4,PREDNISONE,707.0,0.0
WA,1998,2,PREDNISONE,17914.0,0.0
HI,1998,4,PREDNISONE,1281.0,0.0
CA,1998,1,CHLORHEXID,38755.0,252.54252706267627
NH,1998,4,PREDNISONE,1310.0,0.0
NJ,1998,3,PREDNISONE,2005.0,-83.19362950544846
MT,1998,4,PREDNISONE,4561.0,0.0
GA,1998,2,PREDNISONE,3419.0,0.0
IN,1998,2,PREDNISONE,1874.0,0.0
MO,1998,1,PREDNISONE,2138.0,0.0
MO,1998,2,PREDNISONE,865.0,0.0
TX,1998,4,PREDNISONE,5154.0,0.0
ME,1998,2,PREDNISONE,187.0,0.0
NJ,1998,3,PREDNISONE,1977.0,-83.42833193629505
GA,1998,4,PREDNISONE,13618.0,0.0
SD,1998,2,PREDNISONE,1016.0,0.0
CA,1998,1,PREDNISONE,20835.0,0.0
OH,1998,2,PREDNISONE,17531.0,0.0
WY,1998,3,PREDNISONE,362.0,0.0
ID,1998,3,PREDNISONE,399.0,0.0
FL,1998,2,PREDNISONE,15084.0,0.0
NJ,1998,2,PREDNISONE,2143.0,0.0
PA,1998,4,PREDNISONE,1050.0,0.0
KS,1998,3,PREDNISONE,438.0,0.0
IA,1998,4,PREDNISONE,3178.0,815.850144092219
SD,1998,1,PREDNISONE,1616.0,0.0
CA,1998,3,PREDNISONE,22343.0,0.0
VT,1998,3,PREDNISONE,365.0,0.0
MO,1998,3,PREDNISONE,37572.0,0.0
VA,1998,1,PREDNISONE,906.0,0.0
KY,1998,1,PREDNISONE,871.0,0.0
NC,1998,4,PREDNISONE,3548.0,-76.23576691225719
LA,1998,3,PREDNISONE,8555.0,0.0
TX,1998,1,PREDNISONE,142119.0,0.0
LA,1998,2,PREDNISONE,11679.0,0.0
MO,1998,3,PREDNISONE,9778.0,0.0
NH,1998,1,PREDNISONE,750.0,0.0
OK,1998,1,PREDNISONE,7698.0,0.0
TX,1998,3,PREDNISONE,563.0,0.0
WI,1998,4,PREDNISONE,2806.0,0.0
FL,1998,2,PREDNISONE,862.0,0.0
MA,1998,2,CHLORHEXID,616844.0,0.0
MI,1998,3,PREDNISONE,38462.0,402.5084922916122
GA,1998,4,PREDNISONE,14301.0,0.0
MA,1998,4,PREDNISONE,14695.0,0.0
KY,1998,2,PREDNISONE,2202.0,0.0
MN,1998,4,PREDNISONE,204.0,0.0
VA,1998,2,PREDNISONE,1213.0,0.0
CA,1998,3,PREDNISONE,32669.0,0.0
MN,1998,2,PREDNISONE,3149.0,0.0
NJ,1998,4,PREDNISONE,1055.0,0.0
OH,1998,3,PREDNISONE,1027.0,0.0
TX,1998,3,PREDNISONE,5324.0,0.0
NM,1998,1,PREDNISONE,604.0,-85.35402521823472
MI,1998,4,PREDNISONE,391.0,0.0
NE,1998,3,PREDNISONE,1521.0,0.0
NV,1998,1,PREDNISONE,1201.0,0.0
MA,1998,4,PREDNISONE,10387.0,0.0
VT,1998,1,PREDNISONE,4551.0,0.0
NE,1998,2,PREDNISONE,13567.0,0.0
NC,1998,3,PREDNISONE,2926.0,0.0
TX,1998,3,PREDNISONE,13440.0,0.0
NC,1998,4,PREDNISONE,28152.0,88.55994641661084
LA,1998,2,PREDNISONE,7298.0,0.0
NJ,1998,1,PREDNISONE,2575.0,0.0
DC,1998,4,PREDNISONE,3919.0,0.0
IL,1998,2,PREDNISONE,4365.0,0.0
NC,1998,4,PREDNISONE,924.0,-93.81111855324849
CA,1998,3,PREDNISONE,1983.0,0.0
WV,1998,1,PREDNISONE,189.0,0.0
NY,1998,3,PREDNISONE,11034.0,0.0
IL,1998,1,PREDNISONE,1652.0,0.0
MS,1998,1,PREDNISONE,4699.0,0.0
MD,1998,3,CHLORHEXID,184637.0,-24.66747723341058
DC,1998,3,PREDNISONE,766.0,0.0
MI,1998,2,PREDNISONE,1346.0,0.0
MN,1998,3,PREDNISONE,1039.0,0.0
TX,1998,1,PREDNISONE,3872.0,0.0
CA,1998,2,PREDNISONE,3849.0,0.0
WA,1998,1,PREDNISONE,14349.0,0.0
KY,1998,4,PREDNISONE,839.0,0.0
MO,1998,2,PREDNISONE,1059.0,0.0
NV,1998,3,PREDNISONE,862.0,0.0
MO,1998,2,PREDNISONE,1587.0,0.0
NE,1998,2,PREDNISONE,515.0,0.0
DC,1998,1,PREDNISONE,2252.0,0.0
MS,1998,4,PREDNISONE,833.0,0.0
MA,1998,1,PREDNISONE,16967.0,0.0
WA,1998,3,PREDNISONE,4303.0,0.0
KY,1998,4,PREDNISONE,645.0,0.0
WV,1998,2,PREDNISONE,375.0,0.0
MS,1998,1,PREDNISONE,1090.0,0.0
CA,1998,3,PREDNISONE,12378.0,0.0
WA,1998,4,PREDNISONE,322.0,0.0
GA,1998,2,PREDNISONE,1248.0,0.0
KY,1998,1,CHLORHEXID,280373.0,0.0
LA,1998,4,PREDNISONE,2017.0,0.0
OK,1998,1,PREDNISONE,1857.0,0.0
KY,1998,2,PREDNISONE,1179.0,0.0
WI,1998,4,PREDNISONE,7703.0,0.0
RI,1998,3,PREDNISONE,484.0,0.0
SC,1998,1,PREDNISONE,2978.0,0.0
MA,1998,2,PREDNISONE,160.0,0.0
PA,1998,1,PREDNISONE,5317.0,0.0
VA,1998,1,PREDNISONE,3439.0,0.0
DE,1998,1,PREDNISONE,6116.0,0.0
MN,1998,2,PREDNISONE,1309.0,0.0
NY,1998,3,PREDNISONE,1103.0,0.0
WY,1998,3,PREDNISONE,4214.0,0.0
MN,1998,1,PREDNISONE,1372.0,0.0
UT,1998,1,PREDNISONE,796.0,0.0
WI,1998,3,CHLORHEXID,72417.0,62.83729087965462
IL,1998,2,CHLORHEXID,329597.0,0.0
LA,1998,1,PREDNISONE,12226.0,0.0
MA,1998,2,PREDNISONE,1219.0,0.0
TX,1998,2,PREDNISONE,1919.0,0.0
OK,1998,4,PREDNISONE,332.0,0.0
VT,1998,2,PREDNISONE,1415.0,0.0
WV,1998,4,PREDNISONE,1544.0,0.0
MN,1998,4,PREDNISONE,5191.0,0.0
CO,1998,3,PREDNISONE,3248.0,126.34146341463415
WI,1998,1,PREDNISONE,1582.0,0.0
SC,1998,2,PREDNISONE,418.0,0.0
OH,1998,3,PREDNISONE,7661.0,0.0
WV,1998,4,PREDNISONE,1146.0,0.0
IL,1998,3,PREDNISONE,2614.0,0.0
NC,1998,2,PREDNISONE,5674.0,0.0
OK,1998,1,CHLORHEXID,84924.0,66.80212645016934
NY,1998,3,PREDNISONE,12384.0,0.0
DC,1998,4,PREDNISONE,626.0,0.0
HI,1998,1,PREDNISONE,127.0,0.0
TX,1998,4,PREDNISONE,8303.0,0.0
UT,1998,4,PREDNISONE,994.0,0.0
WI,1998,2,PREDNISONE,2765.0,0.0
MI,1998,3,PREDNISONE,5132.0,-32.95009145544813
OH,1998,4,PREDNISONE,3538.0,0.0
LA,1998,3,PREDNISONE,2538.0,0.0
NY,1998,1,PREDNISONE,2752.0,0.0
WV,1998,4,PREDNISONE,1918.0,0.0
MS,1998,1,PREDNISONE,13747.0,0.0
TX,1998,4,PREDNISONE,2348.0,0.0
KY,1998,3,PREDNISONE,2630.0,0.0
SD,1998,3,PREDNISONE,1043.0,0.0
CT,1998,4,PREDNISONE,1.4569999999999999,0.0
MN,1998,3,PREDNISONE,198.0,0.0
TX,1998,2,PREDNISONE,1748.0,0.0
NC,1998,1,PREDNISONE,34206.0,0.0
LA,1998,4,PREDNISONE,16473.0,0.0
NJ,1998,1,CHLORHEXID,946436.0,6525.383269163459
MS,1998,1,PREDNISONE,2745.0,0.0
KY,1998,3,PREDNISONE,19105.0,0.0
HI,1998,4,PREDNISONE,1327.0,0.0
LA,1998,3,PREDNISONE,699.0,0.0
VA,1998,2,PREDNISONE,2216.0,0.0
NM,1998,3,PREDNISONE,4834.0,0.0
CO,1998,3,PREDNISONE,1163.0,-18.954703832752614
GA,1998,2,PREDNISONE,1224.0,0.0
TX,1998,2,PREDNISONE,150144.0,0.0
CT,1998,3,PREDNISONE,12370.0,0.0
NM,1998,2,PREDNISONE,1660.0,0.0
WA,1998,1,PREDNISONE,3403.0,0.0
TX,1998,1,PREDNISONE,5519.0,0.0
OH,1998,2,PREDNISONE,2395.0,0.0
GA,1998,2,PREDNISONE,13044.0,0.0
MD,1998,1,PREDNISONE,929.0,0.0
WI,1998,1,PREDNISONE,498.0,0.0
NJ,1998,1,PREDNISONE,1033.0,0.0
OH,1998,4,PREDNISONE,27251.0,0.0
WV,1998,4,PREDNISONE,7149.0,0.0
OR,1998,3,PREDNISONE,453.0,0.0
MI,1998,2,PREDNISONE,4271.0,0.0
MA,1998,1,PREDNISONE,8589.0,0.0
MS,1998,2,PREDNISONE,443.0,0.0
KY,1998,3,PREDNISONE,1528.0,0.0
NY,1998,1,PREDNISONE,26270.0,0.0
UT,1998,2,PREDNISONE,7314.0,0.0
HI,1998,3,PREDNISONE,7165.0,0.0
GA,1998,1,PREDNISONE,5509.0,0.0
OH,1998,1,PREDNISONE,1186.0,0.0
NE,1998,2,PREDNISONE,231.0,0.0
NC,1998,4,PREDNISONE,2522.0,-83.1078365706631
NY,1998,3,PREDNISONE,4451.0,0.0
IL,1998,2,PREDNISONE,40150.0,0.0
MD,1998,3,PREDNISONE,5420.0,0.0
NC,1998,1,PREDNISONE,11392.0,0.0
WA,1998,4,PREDNISONE,565.0,0.0
FL,1998,2,PREDNISONE,17494.0,0.0
DE,1998,2,PREDNISONE,7482.0,0.0
IL,1998,3,PREDNISONE,2965.0,0.0
IL,1998,4,PREDNISONE,5652.0,0.0
IL,1998,4,PREDNISONE,4841.0,0.0
NY,1998,3,CHLORHEXID,33661.0,0.0
MD,1998,3,CHLORHEXID,19151.0,-92.18632699024056
MI,1998,2,PREDNISONE,14492.0,0.0
TX,1998,4,PREDNISONE,6984.0,0.0
CA,1998,2,PREDNISONE,40152.0,0.0
NJ,1998,3,PREDNISONE,255.0,-97.86253143336128
MN,1998,4,PREDNISONE,22191.0,0.0
MI,1998,4,PREDNISONE,13874.0,0.0
CA,1998,3,PREDNISONE,57449.0,0.0
MD,1998,3,PREDNISONE,6301.0,0.0
PA,1998,2,PREDNISONE,1567.0,0.0
OH,1998,4,PREDNISONE,279.0,0.0
